document_id;document_number;document_type_id;document_name;document_description;document_date;file_path;original_filename;file_extension;file_size;is_minutes;minutes_number;document_status;signature_date;document_version;observations;is_confidential;is_active;created_at;created_by_user_id;updated_at;updated_by_user_id;project_id
;;26;2023_6801_polizas_1.pdf;;19/02/2025;2023_6801_polizas_1.pdf;2023_6801_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003368201.;;1;;1098755228;;;6801
;;26;2024_6809_polizas_1.pdf;;19/02/2025;2024_6809_polizas_1.pdf;2024_6809_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003393501. ANEXO 5;;1;;1098755228;;;6809
;;34;2024_6886_creacion_1.pdf;;19/02/2025;2024_6886_creacion_1.pdf;2024_6886_creacion_1.pdf;.pdf;;;;;;;APERTURA FINANCIERA;;1;;78381992;;;6886
;;6;2024_6886_presupuesto_1.pdf;;19/02/2025;2024_6886_presupuesto_1.pdf;2024_6886_presupuesto_1.pdf;.pdf;;;;;;;PRESUPUESTO V 1;;1;;78381992;;;6886
;;26;2024_6809_polizas_2.pdf;;19/02/2025;2024_6809_polizas_2.pdf;2024_6809_polizas_2.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003393501. ANEXO 1";;1;;1098755228;;;6809
;;26;2024_6809_polizas_3.pdf;;19/02/2025;2024_6809_polizas_3.pdf;2024_6809_polizas_3.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003393501. ANEXO 2;;1;;1098755228;;;6809
;;26;2024_6810_polizas_1.pdf;;19/02/2025;2024_6810_polizas_1.pdf;2024_6810_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003414401.ANEXO 2;;1;;1098755228;;;6810
;;26;2024_6810_polizas_2.pdf;;19/02/2025;2024_6810_polizas_2.pdf;2024_6810_polizas_2.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003414401.ANEXO 3";;1;;1098755228;;;6810
;;26;2024_6810_polizas_3.pdf;;19/02/2025;2024_6810_polizas_3.pdf;2024_6810_polizas_3.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003414401.ANEXO 4";;1;;1098755228;;;6810
;;26;2024_6810_polizas_4.pdf;;19/02/2025;2024_6810_polizas_4.pdf;2024_6810_polizas_4.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003414401.ANEXO 5";;1;;1098755228;;;6810
;;26;2024_6810_polizas_5.pdf;;19/02/2025;2024_6810_polizas_5.pdf;2024_6810_polizas_5.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003414401.ANEXO 0";;1;;1098755228;;;6810
;;26;2024_6816_polizas_1.pdf;;19/02/2025;2024_6816_polizas_1.pdf;2024_6816_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003441701 ANEXO 9.;;1;;1098755228;;;6816
;;26;2024_6816_polizas_2.pdf;;19/02/2025;2024_6816_polizas_2.pdf;2024_6816_polizas_2.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003441701 ANEXO 9 FIRMADO;;1;;1098755228;;;6816
;;26;2024_6816_polizas_3.pdf;;19/02/2025;2024_6816_polizas_3.pdf;2024_6816_polizas_3.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003441701 ANEXO 4.;;1;;1098755228;;;6816
;;26;2024_6816_polizas_4.pdf;;19/02/2025;2024_6816_polizas_4.pdf;2024_6816_polizas_4.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003441701;;1;;1098755228;;;6816
;;26;2024_6816_polizas_5.pdf;;19/02/2025;2024_6816_polizas_5.pdf;2024_6816_polizas_5.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003441701 ANEXO 1;;1;;1098755228;;;6816
;;26;2024_6816_polizas_6.pdf;;19/02/2025;2024_6816_polizas_6.pdf;2024_6816_polizas_6.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003441701 ANEXO 2;;1;;1098755228;;;6816
;;26;2024_6816_polizas_7.pdf;;19/02/2025;2024_6816_polizas_7.pdf;2024_6816_polizas_7.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003441701 ANEXO 3.";;1;;1098755228;;;6816
;;26;2024_6816_polizas_8.pdf;;19/02/2025;2024_6816_polizas_8.pdf;2024_6816_polizas_8.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003441701 ANEXO 5.";;1;;1098755228;;;6816
;;26;2024_6816_polizas_9.pdf;;19/02/2025;2024_6816_polizas_9.pdf;2024_6816_polizas_9.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003441701 ANEXO 8.";;1;;1098755228;;;6816
;;26;2024_6821_polizas_1.pdf;;19/02/2025;2024_6821_polizas_1.pdf;2024_6821_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003458001;;1;;1098755228;;;6821
;;26;2024_6821_polizas_2.pdf;;19/02/2025;2024_6821_polizas_2.pdf;2024_6821_polizas_2.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003458001 ANEXO 1";;1;;1098755228;;;6821
;;26;2024_6826_polizas_1.pdf;;19/02/2025;2024_6826_polizas_1.pdf;2024_6826_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003483701;;1;;1098755228;;;6826
;;26;2024_6826_polizas_2.pdf;;19/02/2025;2024_6826_polizas_2.pdf;2024_6826_polizas_2.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003483701 ANEXO 2";;1;;1098755228;;;6826
;;26;2024_6826_polizas_3.pdf;;19/02/2025;2024_6826_polizas_3.pdf;2024_6826_polizas_3.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003483701 ANEXO 3;;1;;1098755228;;;6826
;;26;2024_6826_polizas_4.pdf;;19/02/2025;2024_6826_polizas_4.pdf;2024_6826_polizas_4.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003483701 ANEXO 1;;1;;1098755228;;;6826
;;26;2024_6831_polizas_1.pdf;;19/02/2025;2024_6831_polizas_1.pdf;2024_6831_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003552801.;;1;;1098755228;;;6831
;;26;2024_6829_polizas_1.pdf;;19/02/2025;2024_6829_polizas_1.pdf;2024_6829_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003492401;;1;;1098755228;;;6829
;;26;2024_6834_polizas_1.pdf;;19/02/2025;2024_6834_polizas_1.pdf;2024_6834_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003518301;;1;;1098755228;;;6834
;;26;2024_6834_polizas_2.pdf;;19/02/2025;2024_6834_polizas_2.pdf;2024_6834_polizas_2.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003518301 ANEXO 1";;1;;1098755228;;;6834
;;26;2024_6834_polizas_3.pdf;;19/02/2025;2024_6834_polizas_3.pdf;2024_6834_polizas_3.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003518301 ANEXO 2;;1;;1098755228;;;6834
;;26;2024_6834_polizas_4.pdf;;19/02/2025;2024_6834_polizas_4.pdf;2024_6834_polizas_4.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003518301 ANEXO 3";;1;;1098755228;;;6834
;;26;2024_6843_polizas_1.pdf;;19/02/2025;2024_6843_polizas_1.pdf;2024_6843_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003562501-;;1;;1098755228;;;6843
;;26;2024_6857_polizas_1.pdf;;19/02/2025;2024_6857_polizas_1.pdf;2024_6857_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003602001. ANEXO 1;;1;;1098755228;;;6857
;;26;2024_6857_polizas_2.pdf;;19/02/2025;2024_6857_polizas_2.pdf;2024_6857_polizas_2.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003602001. ANEXO 2;;1;;1098755228;;;6857
;;26;2024_6857_polizas_3.pdf;;19/02/2025;2024_6857_polizas_3.pdf;2024_6857_polizas_3.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 1505003602001. ";;1;;1098755228;;;6857
;;26;2024_6868_polizas_1.pdf;;19/02/2025;2024_6868_polizas_1.pdf;2024_6868_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003616301.;;1;;1098755228;;;6868
;;26;2024_6862_polizas_1.pdf;;19/02/2025;2024_6862_polizas_1.pdf;2024_6862_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003628901.;;1;;1098755228;;;6862
;;26;2024_6872_polizas_1.pdf;;19/02/2025;2024_6872_polizas_1.pdf;2024_6872_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003654001-;;1;;1098755228;;;6872
;;26;2024_6874_polizas_1.pdf;;19/02/2025;2024_6874_polizas_1.pdf;2024_6874_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO  1505003667701-;;1;;1098755228;;;6874
;;26;2024_6874_polizas_2.pdf;;19/02/2025;2024_6874_polizas_2.pdf;2024_6874_polizas_2.pdf;.pdf;;;;;;;POLIZA RC 1505116849501-;;1;;1098755228;;;6874
;;26;2024_6882_polizas_1.pdf;;19/02/2025;2024_6882_polizas_1.pdf;2024_6882_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003680001-;;1;;1098755228;;;6882
;;26;2024_6883_polizas_2.pdf;;19/02/2025;2024_6883_polizas_2.pdf;2024_6883_polizas_2.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003687201 ANEXO 1;;1;;1098755228;;;6883
;;11;2013_5637_acta de liquidacion_1.pdf;;19/02/2025;2013_5637_acta de liquidacion_1.pdf;2013_5637_acta de liquidacion_1.pdf;.pdf;;;;;;;Liquidación Judicial proceso 250002336000-2018-00336-00;;1;;1014268869;;;5637
;;26;2024_6879_polizas_1.pdf;;19/02/2025;2024_6879_polizas_1.pdf;2024_6879_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003690801-;;1;;1098755228;;;6879
;;1;2024_6898_acta inicio_2.pdf;;19/02/2025;2024_6898_acta inicio_2.pdf;2024_6898_acta inicio_2.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1024566633;;;6898
;;26;2024_6889_polizas_1.pdf;;19/02/2025;2024_6889_polizas_1.pdf;2024_6889_polizas_1.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO  1505003703501.;;1;;1098755228;;;6889
;;26;2024_6889_polizas_2.pdf;;19/02/2025;2024_6889_polizas_2.pdf;2024_6889_polizas_2.pdf;.pdf;;;;;;;POLIZA CUMPLIMIENTO 1505003703501. ANEXO 1;;1;;1098755228;;;6889
;;27;2013_5654_certificacion de cumplimiento_1.pdf;;11/03/2024;2013_5654_certificacion de cumplimiento_1.pdf;2013_5654_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION_SUPERINTENDECIA_INDUSTRIAS_Y_COMERCIO_314;;1;;1000160078;;;5654
;;27;2013_5655_certificacion de cumplimiento_1.pdf;;11/03/2024;2013_5655_certificacion de cumplimiento_1.pdf;2013_5655_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION_SUPERINTENDECIA_INDUSTRIAS_Y_COMERCIO_315;;1;;1000160078;;;5655
;;27;2016_6075_certificacion de cumplimiento_1.pdf;;11/03/2024;2016_6075_certificacion de cumplimiento_1.pdf;2016_6075_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION_MINISTERIO_DE_INTERIOR_Y_JUSTICIA_M-1782;;1;;1000160078;;;6075
;;27;2017_6231_certificacion de cumplimiento_2.pdf;;11/03/2024;2017_6231_certificacion de cumplimiento_2.pdf;2017_6231_certificacion de cumplimiento_2.pdf;.pdf;;;;;;;"CERTIFICACION_MINISTERIO_DE_INTERIOR_Y_JUSTICIA_M-2199
";;1;;1000160078;;;6231
;;9;2023_6764_terminacion_1.pdf;;12/03/2024;2023_6764_terminacion_1.pdf;2023_6764_terminacion_1.pdf;.pdf;;;;;;;ACTA DE TERMINACION;;1;;79895582;;;6764
;;37;2015_5872_resolucion_1.pdf;;12/03/2024;2015_5872_resolucion_1.pdf;2015_5872_resolucion_1.pdf;.pdf;;;;;;;RESOLUCION LIBERACION DE SALDOS;;1;;79895582;;;5872
;;37;2014_5834_resolucion_1.pdf;;12/03/2024;2014_5834_resolucion_1.pdf;2014_5834_resolucion_1.pdf;.pdf;;;;;;;RESOLUCION LIBERACION DE SALDOS;;1;;79895582;;;5834
;;38;2020_6464_cierre financiero_1.pdf;;23/10/2024;2020_6464_cierre financiero_1.pdf;2020_6464_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6464
;;23;2024_6838_modificatorio_1.pdf;;23/10/2024;2024_6838_modificatorio_1.pdf;2024_6838_modificatorio_1.pdf;.pdf;;;;;;;MODIFICATORIO N.1 ;;1;;1024566633;;;6838
;;23;2024_6815_modificatorio_1.pdf;;23/10/2024;2024_6815_modificatorio_1.pdf;2024_6815_modificatorio_1.pdf;.pdf;;;;;;;ADICION Y MODIFICACION NRO. 1 CONTRATO 80-7-10009-24;;1;;1024566633;;;6815
;;4;2024_6858_minuta_1.pdf;;23/10/2024;2024_6858_minuta_1.pdf;2024_6858_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6858
;;1;2024_6858_acta inicio_1.pdf;;23/10/2024;2024_6858_acta inicio_1.pdf;2024_6858_acta inicio_1.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1024566633;;;6858
;;38;2020_6455_cierre financiero_1.pdf;;23/10/2024;2020_6455_cierre financiero_1.pdf;2020_6455_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6455
;;4;2024_6859_minuta_1.pdf;;23/10/2024;2024_6859_minuta_1.pdf;2024_6859_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6859
;;21;2024_6859_propuesta_1.pdf;;23/10/2024;2024_6859_propuesta_1.pdf;2024_6859_propuesta_1.pdf;.pdf;;;;;;;PROPUESTA;;1;;1024566633;;;6859
;;99;2024_6859_otras actas_1.pdf;;23/10/2024;2024_6859_otras actas_1.pdf;2024_6859_otras actas_1.pdf;.pdf;;;;;;;JUSTIFICACIÓN DE CONTRATACIÓN DIRECTA;;1;;1024566633;;;6859
;;4;2024_6860_minuta_1.pdf;;23/10/2024;2024_6860_minuta_1.pdf;2024_6860_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6860
;;4;2024_6860_minuta_2.pdf;;23/10/2024;2024_6860_minuta_2.pdf;2024_6860_minuta_2.pdf;.pdf;;;;;;;CONTRATO ELECTRÓNICO SECOP II;;1;;1024566633;;;6860
;;38;2019_6358_cierre financiero_1.pdf;;23/10/2024;2019_6358_cierre financiero_1.pdf;2019_6358_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6358
;;38;2020_6461_cierre financiero_1.pdf;;23/10/2024;2020_6461_cierre financiero_1.pdf;2020_6461_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6461
;;38;2014_5818_cierre financiero_1.pdf;;23/10/2024;2014_5818_cierre financiero_1.pdf;2014_5818_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;5818
;;38;2021_6524_cierre financiero_1.pdf;;23/10/2024;2021_6524_cierre financiero_1.pdf;2021_6524_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6524
;;6;2024_6859_presupuesto_1.pdf;;24/10/2024;2024_6859_presupuesto_1.pdf;2024_6859_presupuesto_1.pdf;.pdf;;;;;;;PRESUPUESTO V 1;;1;;78381992;;;6859
;;34;2024_6859_creacion_1.pdf;;24/10/2024;2024_6859_creacion_1.pdf;2024_6859_creacion_1.pdf;.pdf;;;;;;;APERTURA FINANCIERA;;1;;78381992;;;6859
;;26;2023_6700_polizas_3.pdf;;24/10/2024;2023_6700_polizas_3.pdf;2023_6700_polizas_3.pdf;.pdf;;;;;;;"	
POLIZA CUMPLIMIENTO 37-44-101040623, ANEXO 10";;1;;1098755228;;;6700
;;6;2024_6833_presupuesto_3.pdf;;25/10/2024;2024_6833_presupuesto_3.pdf;2024_6833_presupuesto_3.pdf;.pdf;;;;;;;PRESUPUESTO V 3 MODIFICACION PRESUPUESTO V 3;;1;;78381992;;;6833
;;6;2024_6844_presupuesto_2.pdf;;13/11/2024;2024_6844_presupuesto_2.pdf;2024_6844_presupuesto_2.pdf;.pdf;;;;;;;PRESUPUESTO V 2 MODIFICACION V 2;;1;;78381992;;;6844
;;6;2024_6854_presupuesto_2.pdf;;25/10/2024;2024_6854_presupuesto_2.pdf;2024_6854_presupuesto_2.pdf;.pdf;;;;;;;PRESUPUESTO V2 MODIFICACION PRESUPUESTO V 2;;1;;78381992;;;6854
;;6;2024_6829_presupuesto_5.pdf;;25/10/2024;2024_6829_presupuesto_5.pdf;2024_6829_presupuesto_5.pdf;.pdf;;;;;;;PRESUPUESTO V 5 - MODIFICACIÓN PRESUPUESTO V 5;;1;;78381992;;;6829
;;38;2014_5811_cierre financiero_1.pdf;;5/11/2024;2014_5811_cierre financiero_1.pdf;2014_5811_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO;;1;;1001205290;;;5811
;;11;2023_6798_acta de liquidacion_2.pdf;;5/11/2024;2023_6798_acta de liquidacion_2.pdf;2023_6798_acta de liquidacion_2.pdf;.pdf;;;;;;;ACTA DE LIQUIDACIÓN;;1;;1024566633;;;6798
;;38;2021_6555_cierre financiero_1.pdf;;6/11/2024;2021_6555_cierre financiero_1.pdf;2021_6555_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6555
;;38;2021_6511_cierre financiero_1.pdf;;6/11/2024;2021_6511_cierre financiero_1.pdf;2021_6511_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6511
;;6;2023_6772_presupuesto_10.pdf;;8/11/2024;2023_6772_presupuesto_10.pdf;2023_6772_presupuesto_10.pdf;.pdf;;;;;;;PRESUPUESTO V 9 Modificación Presupuesto V 9;;1;;78381992;;;6772
;;21;2024_6862_propuesta_1.pdf;;12/11/2024;2024_6862_propuesta_1.pdf;2024_6862_propuesta_1.pdf;.pdf;;;;;;;PROPUESTA;;1;;1024566633;;;6862
;;21;2024_6864_propuesta_1.pdf;;12/11/2024;2024_6864_propuesta_1.pdf;2024_6864_propuesta_1.pdf;.pdf;;;;;;;PROPUESTA;;1;;1024566633;;;6864
;;4;2024_6865_minuta_1.pdf;;13/11/2024;2024_6865_minuta_1.pdf;2024_6865_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6865
;;1;2024_6861_acta inicio_2.pdf;;13/11/2024;2024_6861_acta inicio_2.pdf;2024_6861_acta inicio_2.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1024566633;;;6861
;;19;2024_6858_invitacion_1.pdf;;14/11/2024;2024_6858_invitacion_1.pdf;2024_6858_invitacion_1.pdf;.pdf;;;;;;;INVITACIÓN A COTIZAR;;1;;1024566633;;;6858
;;19;2024_6859_invitacion_1.pdf;;14/11/2024;2024_6859_invitacion_1.pdf;2024_6859_invitacion_1.pdf;.pdf;;;;;;;INVITACIÓN;;1;;1024566633;;;6859
;;36;2024_6863_anexo tecnico_1.pdf;;14/11/2024;2024_6863_anexo tecnico_1.pdf;2024_6863_anexo tecnico_1.pdf;.pdf;;;;;;;ANÁLISIS DEL SECTOR;;1;;1024566633;;;6863
;;34;2024_6866_creacion_1.pdf;;15/11/2024;2024_6866_creacion_1.pdf;2024_6866_creacion_1.pdf;.pdf;;;;;;;CREACIÓN FINANCIERA;;1;;1024566633;;;6866
;;6;2024_6866_presupuesto_1.pdf;;15/11/2024;2024_6866_presupuesto_1.pdf;2024_6866_presupuesto_1.pdf;.pdf;;;;;;;PRESUPUESTO V1;;1;;1024566633;;;6866
;;34;2024_6867_creacion_1.pdf;;15/11/2024;2024_6867_creacion_1.pdf;2024_6867_creacion_1.pdf;.pdf;;;;;;;CREACIÓN FINANCIERA;;1;;1024566633;;;6867
;;6;2024_6842_presupuesto_4.pdf;;21/11/2024;2024_6842_presupuesto_4.pdf;2024_6842_presupuesto_4.pdf;.pdf;;;;;;;PRESUPUESTO V 4 MODIFICACIÓN PRESUPUESTO V 4;;1;;78381992;;;6842
;;38;2019_6355_cierre financiero_1.pdf;;3/12/2024;2019_6355_cierre financiero_1.pdf;2019_6355_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6355
;;1;2024_6850_acta inicio_1.pdf;;4/12/2024;2024_6850_acta inicio_1.pdf;2024_6850_acta inicio_1.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1024566633;;;6850
;;6;2024_6874_presupuesto_1.pdf;;4/12/2024;2024_6874_presupuesto_1.pdf;2024_6874_presupuesto_1.pdf;.pdf;;;;;;;PRESUPUESTO V1;;1;;1024566633;;;6874
;;1;2024_6876_acta inicio_1.pdf;;5/12/2024;2024_6876_acta inicio_1.pdf;2024_6876_acta inicio_1.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1024566633;;;6876
;;35;2024_6877_estudios previos_1.pdf;;6/12/2024;2024_6877_estudios previos_1.pdf;2024_6877_estudios previos_1.pdf;.pdf;;;;;;;ESTUDIOS PREVIOS;;1;;1024566633;;;6877
;;19;2024_6877_invitacion_1.pdf;;6/12/2024;2024_6877_invitacion_1.pdf;2024_6877_invitacion_1.pdf;.pdf;;;;;;;INVITACIÓN A COTIZAR;;1;;1024566633;;;6877
;;99;2024_6877_otras actas_1.pdf;;6/12/2024;2024_6877_otras actas_1.pdf;2024_6877_otras actas_1.pdf;.pdf;;;;;;;JUSTIFICACIÓN DE CONTRATACIÓN DIRECTA;;1;;1024566633;;;6877
;;4;2024_6877_minuta_1.pdf;;6/12/2024;2024_6877_minuta_1.pdf;2024_6877_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6877
;;21;2024_6877_propuesta_1.pdf;;6/12/2024;2024_6877_propuesta_1.pdf;2024_6877_propuesta_1.pdf;.pdf;;;;;;;PROPUESTA;;1;;1024566633;;;6877
;;4;2024_6877_minuta_2.pdf;;6/12/2024;2024_6877_minuta_2.pdf;2024_6877_minuta_2.pdf;.pdf;;;;;;;CONTRATO ELECTRÓNICO SECOP II;;1;;1024566633;;;6877
;;1;2024_6873_acta inicio_1.pdf;;6/12/2024;2024_6873_acta inicio_1.pdf;2024_6873_acta inicio_1.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1024566633;;;6873
;;4;2024_6873_minuta_1.pdf;;6/12/2024;2024_6873_minuta_1.pdf;2024_6873_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6873
;;4;2024_6873_minuta_2.pdf;;6/12/2024;2024_6873_minuta_2.pdf;2024_6873_minuta_2.pdf;.pdf;;;;;;;CONTRATO ELECTRÓNICO SECOP II;;1;;1024566633;;;6873
;;38;2023_6741_cierre financiero_1.pdf;;6/12/2024;2023_6741_cierre financiero_1.pdf;2023_6741_cierre financiero_1.pdf;.pdf;;;;;;;CIERRE FINANCIERO ;;1;;1001205290;;;6741
;;19;2024_6878_invitacion_1.pdf;;6/12/2024;2024_6878_invitacion_1.pdf;2024_6878_invitacion_1.pdf;.pdf;;;;;;;INVITACIÓN;;1;;1024566633;;;6878
;;19;2024_6870_invitacion_1.pdf;;6/12/2024;2024_6870_invitacion_1.pdf;2024_6870_invitacion_1.pdf;.pdf;;;;;;;INVITACIÓN;;1;;1024566633;;;6870
;;1;2024_6872_acta inicio_1.pdf;;9/12/2024;2024_6872_acta inicio_1.pdf;2024_6872_acta inicio_1.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1015453562;;;6872
;;36;2024_6872_anexo tecnico_1.pdf;;9/12/2024;2024_6872_anexo tecnico_1.pdf;2024_6872_anexo tecnico_1.pdf;.pdf;;;;;;;ANEXO TÉCNICO;;1;;1015453562;;;6872
;;21;2024_6872_propuesta_1.pdf;;9/12/2024;2024_6872_propuesta_1.pdf;2024_6872_propuesta_1.pdf;.pdf;;;;;;;PROPUESTA;;1;;1015453562;;;6872
;;99;2024_6872_otras actas_1.pdf;;9/12/2024;2024_6872_otras actas_1.pdf;2024_6872_otras actas_1.pdf;.pdf;;;;;;;ANALISIS DEL SECTOR;;1;;1015453562;;;6872
;;35;2024_6872_estudios previos_1.pdf;;9/12/2024;2024_6872_estudios previos_1.pdf;2024_6872_estudios previos_1.pdf;.pdf;;;;;;;ESTUDIOS PREVIOS;;1;;1015453562;;;6872
;;4;2024_6880_minuta_1.pdf;;9/12/2024;2024_6880_minuta_1.pdf;2024_6880_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6880
;;1;2024_6880_acta inicio_1.pdf;;9/12/2024;2024_6880_acta inicio_1.pdf;2024_6880_acta inicio_1.pdf;.pdf;;;;;;;ACTA DE INICIO;;1;;1024566633;;;6880
;;35;2024_6880_estudios previos_1.pdf;;9/12/2024;2024_6880_estudios previos_1.pdf;2024_6880_estudios previos_1.pdf;.pdf;;;;;;;ESTUDIOS PREVIOS;;1;;1024566633;;;6880
;;34;2024_6881_creacion_1.pdf;;9/12/2024;2024_6881_creacion_1.pdf;2024_6881_creacion_1.pdf;.pdf;;;;;;;CREACIÓN FINANCIERA;;1;;1024566633;;;6881
;;6;2024_6882_presupuesto_1.pdf;;9/12/2024;2024_6882_presupuesto_1.pdf;2024_6882_presupuesto_1.pdf;.pdf;;;;;;;PRESUPUESTO V 1;;1;;78381992;;;6882
;;19;2024_6865_invitacion_1.pdf;;9/12/2024;2024_6865_invitacion_1.pdf;2024_6865_invitacion_1.pdf;.pdf;;;;;;;"INVITACIÓN
";;1;;1015453562;;;6865
;;23;2024_6864_modificatorio_1.pdf;;9/12/2024;2024_6864_modificatorio_1.pdf;2024_6864_modificatorio_1.pdf;.pdf;;;;;;;MODIFICATORIO 1;;1;;1015453562;;;6864
;;6;2024_6842_presupuesto_5.pdf;;10/12/2024;2024_6842_presupuesto_5.pdf;2024_6842_presupuesto_5.pdf;.pdf;;;;;;;PRESUPUESTO V 5 MODIFICACIÓN PRESUPUESTO V 5;;1;;78381992;;;6842
;;15;2023_6697_prorroga_1.pdf;;10/12/2024;2023_6697_prorroga_1.pdf;2023_6697_prorroga_1.pdf;.pdf;;;;;;;SOLICITUD PRÓRROGA N. 2;;1;;1024566633;;;6697
;;4;2024_6883_minuta_1.pdf;;11/12/2024;2024_6883_minuta_1.pdf;2024_6883_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1024566633;;;6883
;;6;2024_6835_presupuesto_1.pdf;;11/12/2024;2024_6835_presupuesto_1.pdf;2024_6835_presupuesto_1.pdf;.pdf;;;;;;;PRESUPUESTO V 2 MODIFICACION PRESUPUESTO V 2;;1;;78381992;;;6835
;;35;2024_6884_estudios previos_1.pdf;;19/12/2024;2024_6884_estudios previos_1.pdf;2024_6884_estudios previos_1.pdf;.pdf;;;;;;;ESTUDIOS PREVIOS MODIFICATORIOS;;1;;1015435731;;;6884
